"feature","ref_CI","permuted_CI","algo","model"
"CTCF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CTCF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CTCF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CTCF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUL2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUL2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUL2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUL2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUX1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUX1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUX1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"CUX1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"DNMT3A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"DNMT3A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"DNMT3A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"DNMT3A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EED",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EED",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EED",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EED",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ETV6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ETV6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ETV6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ETV6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EZH2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EZH2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EZH2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"EZH2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FBXW7",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FBXW7",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FBXW7",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FBXW7",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ITD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ITD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ITD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ITD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_TKD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_TKD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_TKD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_TKD",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"FLT3_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GATA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNB1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNB1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNB1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"GNB1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R140",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R140",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R140",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R140",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R172",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R172",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R172",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"IDH2_p.R172",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"JAK3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KANSL1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KANSL1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KANSL1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KANSL1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KDM6A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KDM6A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KDM6A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KDM6A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KIT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KIT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KIT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KIT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2C",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2C",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2C",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2C",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2D",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2D",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2D",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2D",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2E",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2E",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2E",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KMT2E",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KRAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KRAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KRAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"KRAS",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"LUC7L2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"LUC7L2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"LUC7L2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"LUC7L2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MED12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MED12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MED12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MED12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MLL",0.602227956395564,0.605842735244601,"Lasso","all_gen"
"MLL",0.602227956395564,0.604165195500952,"Lasso","all_gen"
"MLL",0.602227956395564,0.601200778606847,"Lasso","all_gen"
"MLL",0.602227956395564,0.598707345193542,"Lasso","all_gen"
"MPL",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MPL",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MPL",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MPL",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MYC",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MYC",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MYC",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"MYC",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NFE2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NFE2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NFE2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NFE2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NOTCH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NOTCH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NOTCH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NOTCH1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NPM1",0.602227956395564,0.602550450327061,"Lasso","all_gen"
"NPM1",0.602227956395564,0.603131142747775,"Lasso","all_gen"
"NPM1",0.602227956395564,0.588182258756669,"Lasso","all_gen"
"NPM1",0.602227956395564,0.59848807255944,"Lasso","all_gen"
"NRAS_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_other",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.G12_13",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.G12_13",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.G12_13",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.G12_13",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.Q61_62",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.Q61_62",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.Q61_62",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"NRAS_p.Q61_62",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PDS5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PDS5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PDS5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PDS5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PHF6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PHF6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PHF6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PHF6",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PPFIA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PPFIA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PPFIA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PPFIA2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PRPF8",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PRPF8",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PRPF8",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PRPF8",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTEN",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTEN",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTEN",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTEN",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPN11",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPN11",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPN11",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPN11",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRF",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"PTPRT",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RAD21",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RAD21",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RAD21",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RAD21",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RIT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RIT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RIT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RIT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"RUNX1",0.602227956395564,0.600780776376591,"Lasso","all_gen"
"RUNX1",0.602227956395564,0.599370004620114,"Lasso","all_gen"
"RUNX1",0.602227956395564,0.586359085963037,"Lasso","all_gen"
"RUNX1",0.602227956395564,0.60778631674678,"Lasso","all_gen"
"S100B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"S100B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"S100B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"S100B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SETBP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SETBP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SETBP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SETBP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF3B1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF3B1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF3B1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SF3B1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC1A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC1A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC1A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC1A",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMC3",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMG1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMG1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMG1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SMG1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SPP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SPP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SPP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SPP1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SRSF2",0.602227956395564,0.594156748118727,"Lasso","all_gen"
"SRSF2",0.602227956395564,0.586053246875022,"Lasso","all_gen"
"SRSF2",0.602227956395564,0.589376227056422,"Lasso","all_gen"
"SRSF2",0.602227956395564,0.582786283129405,"Lasso","all_gen"
"STAG2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAG2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAG2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAG2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAT5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAT5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAT5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"STAT5B",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SUZ12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SUZ12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SUZ12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"SUZ12",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"TET2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"TET2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"TET2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"TET2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"TP53",0.602227956395564,0.542070855398801,"Lasso","all_gen"
"TP53",0.602227956395564,0.552558226361625,"Lasso","all_gen"
"TP53",0.602227956395564,0.55884925458033,"Lasso","all_gen"
"TP53",0.602227956395564,0.543077408294136,"Lasso","all_gen"
"U2AF1_p.S34",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.S34",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.S34",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.S34",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.Q157",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.Q157",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.Q157",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"U2AF1_p.Q157",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"WT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"WT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"WT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"WT1",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ZRSR2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ZRSR2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ZRSR2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ZRSR2",0.602227956395564,0.602227956395564,"Lasso","all_gen"
"ASXL1",0.624287146242072,0.621306219780697,"Lasso","all_gen"
"ASXL1",0.624287146242072,0.621518164827414,"Lasso","all_gen"
"ASXL1",0.624287146242072,0.629534923082813,"Lasso","all_gen"
"ASXL1",0.624287146242072,0.616110117900934,"Lasso","all_gen"
"ASXL2",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL2",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL2",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL2",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ASXL3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ATRX",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ATRX",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ATRX",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"ATRX",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BAGE3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BAGE3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BAGE3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BAGE3",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BCOR",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BCOR",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BCOR",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BCOR",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BRAF",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BRAF",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BRAF",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"BRAF",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBFB",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBFB",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBFB",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBFB",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBL",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBL",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBL",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CBL",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CDKN2A",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CDKN2A",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CDKN2A",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CDKN2A",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_bi",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_bi",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_bi",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_bi",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_mono",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_mono",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_mono",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CEBPA_mono",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CNTN5",0.624287146242072,0.624287146242072,"Lasso","all_gen"
"CNTN5",0.624287146242072,0.624287146242072,"Lasso","all_gen"
